,age,job,marital,education,balance,duration,campaign,previous,poutcome,default_cat,housing_cat,loan_cat,deposit_cat,recent_pdays
9067,33,white-collar,divorced,tertiary,387,17,5,0,unknown,0,0,0,0,0.0001
9068,47,technician,married,secondary,2246,330,1,0,unknown,0,1,0,0,0.0001
9069,39,blue-collar,divorced,primary,3,625,1,0,unknown,0,0,1,0,0.0001
9070,34,technician,married,secondary,883,163,3,0,unknown,0,0,0,0,0.0001
9071,36,blue-collar,married,primary,1503,138,1,0,unknown,0,0,0,0,0.0001
9072,40,blue-collar,married,primary,-322,144,1,0,unknown,0,1,1,0,0.0001
9073,34,technician,married,primary,1301,56,1,0,unknown,0,0,0,0,0.0001
9074,54,blue-collar,married,primary,950,285,2,0,unknown,0,1,0,0,0.0001
9075,36,white-collar,married,tertiary,2326,7,5,0,unknown,0,1,0,0,0.0001
9076,34,blue-collar,married,primary,-78,198,1,0,unknown,0,1,0,0,0.0001
9077,50,white-collar,divorced,secondary,2405,114,1,8,failure,1,1,0,0,0.003484320557491289
9078,48,technician,divorced,tertiary,113,38,1,0,unknown,0,0,1,0,0.0001
9079,35,pink-collar,married,tertiary,4564,45,6,0,unknown,0,0,0,0,0.0001
9080,33,pink-collar,married,secondary,387,327,2,2,failure,0,1,0,0,0.007246376811594203
9081,42,technician,married,secondary,1865,164,1,0,unknown,0,1,0,0,0.0001
9082,31,technician,single,secondary,4105,264,1,0,unknown,0,0,0,0,0.0001
9083,54,blue-collar,married,primary,258,86,1,1,failure,0,0,0,0,0.011363636363636364
9084,55,white-collar,married,primary,19,56,3,0,unknown,0,1,0,0,0.0001
9085,30,white-collar,single,tertiary,3773,75,4,1,failure,0,1,0,0,0.003875968992248062
9086,30,pink-collar,married,secondary,1808,83,2,0,unknown,0,1,0,0,0.0001
9087,59,white-collar,divorced,tertiary,1304,220,1,0,unknown,0,0,0,0,0.0001
9088,50,white-collar,single,secondary,3702,109,5,0,unknown,0,0,0,0,0.0001
9089,59,other,married,secondary,163,464,1,0,unknown,0,0,0,0,0.0001
9090,27,pink-collar,single,secondary,-151,283,2,0,unknown,0,0,0,0,0.0001
9091,25,white-collar,single,tertiary,1602,154,1,0,unknown,0,1,0,0,0.0001
9092,37,white-collar,married,secondary,1314,74,1,9,failure,0,1,0,0,0.07142857142857142
9093,36,technician,married,secondary,84,67,1,0,unknown,0,1,0,0,0.0001
9094,56,other,married,primary,1906,45,9,0,unknown,0,0,1,0,0.0001
9095,52,white-collar,married,tertiary,291,150,3,0,unknown,0,0,0,0,0.0001
9096,36,pink-collar,divorced,secondary,223,80,1,0,unknown,0,1,1,0,0.0001
9097,30,technician,married,secondary,207,72,2,0,unknown,0,1,0,0,0.0001
9098,31,white-collar,single,tertiary,518,399,1,0,unknown,0,1,0,0,0.0001
9099,55,other,married,secondary,241,14,6,0,unknown,0,1,0,0,0.0001
9100,28,white-collar,single,secondary,-126,360,4,0,unknown,0,0,1,0,0.0001
9101,44,white-collar,single,secondary,421,307,1,0,unknown,0,0,1,0,0.0001
9102,28,blue-collar,single,secondary,38,31,1,0,unknown,0,1,0,0,0.0001
9103,25,technician,single,tertiary,800,151,4,0,unknown,0,1,0,0,0.0001
9104,39,white-collar,divorced,secondary,32,8,10,0,unknown,0,0,1,0,0.0001
9105,32,white-collar,married,secondary,1477,111,1,0,unknown,0,1,0,0,0.0001
9106,42,blue-collar,married,secondary,160,190,1,0,unknown,0,1,1,0,0.0001
9107,31,blue-collar,single,secondary,4415,329,1,0,unknown,0,1,0,0,0.0001
9108,38,technician,divorced,secondary,-397,91,9,0,unknown,0,1,1,0,0.0001
9109,30,white-collar,married,secondary,590,443,3,0,unknown,0,0,0,0,0.0001
9110,50,technician,married,secondary,778,16,1,0,unknown,0,0,0,0,0.0001
9111,50,white-collar,married,tertiary,19,205,1,0,unknown,0,0,1,0,0.0001
9112,47,other,married,secondary,0,81,2,0,unknown,1,0,0,0,0.0001
9113,29,blue-collar,married,secondary,-28,393,1,0,unknown,0,1,0,0,0.0001
9114,34,entrepreneur,married,secondary,3119,250,4,0,unknown,0,1,0,0,0.0001
9115,54,white-collar,married,tertiary,122,126,3,0,unknown,0,1,0,0,0.0001
9116,43,white-collar,married,secondary,0,804,12,0,unknown,0,0,0,0,0.0001
9117,47,blue-collar,married,primary,4157,90,3,0,unknown,0,0,0,0,0.0001
9118,55,other,married,secondary,102,74,1,0,unknown,0,1,0,0,0.0001
9119,35,pink-collar,married,secondary,437,240,1,0,unknown,0,1,0,0,0.0001
9120,32,blue-collar,married,secondary,1,77,3,0,unknown,0,1,0,0,0.0001
9121,49,blue-collar,married,primary,-354,455,1,0,unknown,1,0,1,0,0.0001
9122,39,white-collar,single,tertiary,1234,64,4,0,unknown,0,0,0,0,0.0001
9123,32,technician,married,secondary,901,102,3,0,unknown,0,1,0,0,0.0001
9124,49,blue-collar,married,primary,247,283,1,0,unknown,0,0,1,0,0.0001
9125,32,blue-collar,single,primary,180,804,1,0,unknown,0,1,0,0,0.0001
9126,47,white-collar,married,tertiary,274,313,2,0,unknown,0,0,1,0,0.0001
9127,42,blue-collar,single,primary,92,86,2,0,unknown,0,0,0,0,0.0001
9128,52,white-collar,married,primary,813,113,2,0,unknown,0,0,1,0,0.0001
9129,31,technician,single,secondary,1170,120,2,0,unknown,0,1,0,0,0.0001
9130,52,blue-collar,divorced,primary,-183,145,1,0,unknown,1,1,0,0,0.0001
9131,38,white-collar,married,tertiary,0,77,18,0,unknown,0,0,0,0,0.0001
9132,53,blue-collar,married,secondary,136,99,1,0,unknown,0,1,0,0,0.0001
9133,40,technician,married,tertiary,103,135,2,0,unknown,0,1,0,0,0.0001
9134,31,white-collar,married,secondary,23,322,7,0,unknown,0,0,0,0,0.0001
9135,53,technician,married,unknown,2242,154,14,0,unknown,0,0,0,0,0.0001
9136,46,blue-collar,married,secondary,137,252,3,0,unknown,0,0,0,0,0.0001
9137,49,white-collar,married,secondary,1047,133,4,0,unknown,0,0,0,0,0.0001
9138,34,technician,single,secondary,5731,101,3,0,unknown,0,1,0,0,0.0001
9139,63,entrepreneur,married,tertiary,2707,57,4,0,unknown,0,0,0,0,0.0001
9140,41,technician,married,secondary,-329,13,8,9,unknown,0,0,0,0,0.004201680672268907
9141,55,blue-collar,married,primary,158,176,18,0,unknown,0,1,0,0,0.0001
9142,29,entrepreneur,single,tertiary,219,76,2,1,failure,0,1,0,0,0.0028089887640449437
9143,47,blue-collar,married,secondary,2775,262,1,0,unknown,0,0,0,0,0.0001
9144,37,blue-collar,married,primary,461,272,2,0,unknown,0,1,0,0,0.0001
9145,38,technician,single,secondary,145,109,2,0,unknown,0,1,0,0,0.0001
9146,29,technician,single,secondary,309,214,1,0,unknown,0,1,0,0,0.0001
9147,41,white-collar,married,primary,733,69,1,7,failure,0,1,0,0,0.0029850746268656717
9148,53,technician,married,secondary,8417,435,1,0,unknown,0,1,0,0,0.0001
9149,40,other,single,secondary,1400,20,7,0,unknown,0,0,0,0,0.0001
9150,56,pink-collar,divorced,secondary,72,263,1,4,failure,0,1,1,0,0.0028011204481792717
9151,34,white-collar,single,tertiary,0,759,1,0,unknown,0,1,0,0,0.0001
9152,28,white-collar,single,tertiary,9710,786,2,0,unknown,0,0,0,0,0.0001
9153,41,self-employed,married,unknown,1377,111,4,2,unknown,0,1,0,0,0.0026954177897574125
9154,32,other,married,unknown,881,79,5,0,unknown,0,0,0,0,0.0001
9155,51,blue-collar,married,secondary,0,173,2,0,unknown,0,1,0,0,0.0001
9156,33,blue-collar,married,secondary,285,267,1,0,unknown,0,0,1,0,0.0001
9157,34,blue-collar,single,secondary,550,90,3,1,failure,0,1,0,0,0.002890173410404624
9158,26,other,married,secondary,285,265,2,2,failure,0,1,0,0,0.0029239766081871343
9159,31,technician,married,secondary,-360,93,2,0,unknown,0,1,0,0,0.0001
9160,39,entrepreneur,married,secondary,0,108,7,0,unknown,0,0,0,0,0.0001
9161,50,white-collar,married,tertiary,72,171,13,0,unknown,1,0,0,0,0.0001
9162,33,pink-collar,married,secondary,930,149,2,0,unknown,0,0,1,0,0.0001
9163,44,technician,married,tertiary,717,150,2,0,unknown,0,0,0,0,0.0001
9164,38,blue-collar,married,secondary,67,74,1,2,failure,0,0,0,0,0.0041841004184100415
9165,33,blue-collar,married,secondary,6227,76,2,0,unknown,0,1,0,0,0.0001
9166,32,blue-collar,single,secondary,5252,1162,2,0,unknown,0,1,0,0,0.0001
9167,33,white-collar,single,tertiary,561,104,1,0,unknown,0,0,0,0,0.0001
9168,55,technician,married,unknown,1393,55,5,0,unknown,0,1,1,0,0.0001
9169,27,blue-collar,married,secondary,-330,88,1,2,failure,0,1,1,0,0.0028328611898017
9170,39,white-collar,divorced,tertiary,3261,150,17,0,unknown,0,1,0,0,0.0001
9171,21,pink-collar,single,secondary,361,329,1,1,unknown,0,0,0,0,0.010526315789473684
9172,57,blue-collar,married,unknown,807,211,2,0,unknown,0,1,0,0,0.0001
9173,29,self-employed,married,tertiary,2305,82,2,0,unknown,0,0,0,0,0.0001
9174,45,white-collar,single,secondary,-11,247,1,0,unknown,0,1,0,0,0.0001
9175,46,white-collar,single,tertiary,2223,67,3,0,unknown,0,0,0,0,0.0001
9176,47,white-collar,married,secondary,29,150,8,0,unknown,0,0,1,0,0.0001
9177,44,blue-collar,single,primary,1308,161,1,0,unknown,0,0,1,0,0.0001
9178,43,self-employed,single,primary,1337,632,2,0,unknown,0,1,1,0,0.0001
9179,44,white-collar,married,tertiary,17361,476,1,0,unknown,0,0,0,0,0.0001
9180,52,other,married,primary,6,82,2,0,unknown,0,0,0,0,0.0001
9181,33,technician,divorced,secondary,370,145,4,0,unknown,0,1,0,0,0.0001
9182,27,technician,married,tertiary,8,398,1,2,failure,0,1,1,0,0.002702702702702703
9183,43,white-collar,divorced,tertiary,666,160,3,0,unknown,0,0,0,0,0.0001
9184,29,white-collar,married,secondary,0,121,1,0,unknown,0,1,0,0,0.0001
9185,43,white-collar,married,tertiary,1336,82,2,1,failure,0,1,1,0,0.003236245954692557
9186,34,blue-collar,married,tertiary,17672,548,1,0,unknown,0,0,0,0,0.0001
9187,30,white-collar,single,tertiary,35,185,4,0,unknown,1,0,0,0,0.0001
9188,56,white-collar,married,tertiary,705,164,2,0,unknown,0,0,0,0,0.0001
9189,46,white-collar,divorced,secondary,2087,111,1,4,unknown,0,0,0,0,0.008403361344537815
9190,42,technician,married,secondary,4466,158,2,0,unknown,0,0,0,0,0.0001
9191,51,blue-collar,married,primary,844,184,3,0,unknown,0,1,0,0,0.0001
9192,30,blue-collar,married,secondary,321,738,2,0,unknown,0,1,0,0,0.0001
9193,41,white-collar,married,tertiary,2781,95,2,0,unknown,0,1,0,0,0.0001
9194,57,other,married,tertiary,34,139,1,0,unknown,0,0,1,0,0.0001
9195,36,blue-collar,married,secondary,29,345,1,0,unknown,0,1,1,0,0.0001
9196,47,blue-collar,single,unknown,2443,422,1,0,unknown,0,0,0,0,0.0001
9197,37,white-collar,divorced,secondary,3975,163,2,0,unknown,0,1,0,0,0.0001
9198,33,technician,married,secondary,256,76,1,0,unknown,0,1,0,0,0.0001
9199,49,white-collar,divorced,tertiary,696,310,3,0,unknown,0,1,0,0,0.0001
9200,34,white-collar,married,tertiary,63,83,1,2,failure,0,0,0,0,0.00980392156862745
9201,54,blue-collar,married,primary,316,240,1,0,unknown,0,1,0,0,0.0001
9202,39,blue-collar,married,primary,-119,135,6,0,unknown,0,0,0,0,0.0001
9203,58,other,single,primary,6570,106,3,0,unknown,0,0,0,0,0.0001
9204,36,blue-collar,married,secondary,418,132,2,0,unknown,0,1,1,0,0.0001
9205,46,white-collar,married,tertiary,0,247,2,0,unknown,0,1,0,0,0.0001
9206,31,white-collar,married,secondary,8784,63,2,0,unknown,0,1,0,0,0.0001
9207,31,technician,single,secondary,1970,284,3,0,unknown,0,0,0,0,0.0001
9208,50,blue-collar,divorced,secondary,204,421,1,0,unknown,0,1,1,0,0.0001
9209,40,white-collar,married,secondary,643,74,2,1,failure,0,1,0,0,0.00390625
9210,47,blue-collar,married,primary,304,185,1,0,unknown,0,1,0,0,0.0001
9211,26,white-collar,single,tertiary,1177,116,1,0,unknown,0,0,0,0,0.0001
9212,29,technician,single,secondary,544,360,1,0,unknown,0,1,0,0,0.0001
9213,38,white-collar,married,tertiary,-498,85,6,0,unknown,0,0,0,0,0.0001
9214,57,pink-collar,married,secondary,0,16,9,3,unknown,0,1,0,0,0.0035460992907801418
9215,47,blue-collar,married,primary,209,77,6,0,unknown,0,0,0,0,0.0001
9216,56,blue-collar,married,unknown,665,109,2,0,unknown,0,1,0,0,0.0001
9217,37,entrepreneur,married,tertiary,310,76,1,0,unknown,0,0,0,0,0.0001
9218,66,white-collar,married,unknown,2149,151,6,4,unknown,0,1,0,0,0.009708737864077669
9219,49,other,married,secondary,13818,201,1,2,failure,0,0,0,0,0.008849557522123894
9220,31,other,married,tertiary,526,130,13,0,unknown,0,0,0,0,0.0001
9221,30,white-collar,single,tertiary,-218,13,15,0,unknown,0,1,0,0,0.0001
9222,42,blue-collar,divorced,primary,419,96,4,0,unknown,0,1,1,0,0.0001
9223,55,technician,married,secondary,517,47,3,4,failure,0,1,1,0,0.0038022813688212928
9224,33,white-collar,single,secondary,61,286,4,0,unknown,0,0,0,0,0.0001
9225,33,white-collar,married,tertiary,0,83,2,0,unknown,0,1,1,0,0.0001
9226,43,blue-collar,married,secondary,514,34,2,0,unknown,0,1,1,0,0.0001
9227,32,other,married,secondary,365,210,3,0,unknown,0,1,0,0,0.0001
9228,42,blue-collar,married,primary,480,288,12,0,unknown,0,1,0,0,0.0001
9229,53,entrepreneur,single,unknown,717,594,2,0,unknown,0,0,0,0,0.0001
9230,42,white-collar,married,tertiary,24780,184,2,0,unknown,0,0,0,0,0.0001
9231,37,white-collar,married,secondary,1396,199,2,0,unknown,0,1,0,0,0.0001
9232,31,pink-collar,married,secondary,414,215,1,0,unknown,0,1,0,0,0.0001
9233,57,white-collar,divorced,secondary,3100,165,2,0,unknown,0,0,1,0,0.0001
9234,33,white-collar,married,secondary,0,214,5,0,unknown,0,0,1,0,0.0001
9235,57,white-collar,married,tertiary,1218,317,6,0,unknown,1,1,0,0,0.0001
9236,30,technician,divorced,secondary,789,356,1,0,unknown,0,1,0,0,0.0001
9237,31,white-collar,married,tertiary,859,182,3,0,unknown,0,1,1,0,0.0001
9238,33,technician,married,secondary,0,296,8,0,unknown,0,0,0,0,0.0001
9239,33,blue-collar,married,primary,3868,445,1,0,unknown,0,1,0,0,0.0001
9240,53,white-collar,married,tertiary,232,32,1,0,unknown,0,1,0,0,0.0001
9241,38,blue-collar,divorced,secondary,1686,9,28,0,unknown,0,1,0,0,0.0001
9242,60,blue-collar,married,primary,29184,94,2,0,unknown,0,0,0,0,0.0001
9243,36,technician,single,secondary,144,87,1,2,failure,0,0,0,0,0.003246753246753247
9244,27,pink-collar,single,secondary,194,326,1,0,unknown,0,1,0,0,0.0001
9245,32,entrepreneur,single,tertiary,7641,39,10,0,unknown,0,1,1,0,0.0001
9246,45,blue-collar,married,primary,351,66,1,0,unknown,0,1,0,0,0.0001
9247,28,white-collar,single,tertiary,150,491,1,0,unknown,0,1,0,0,0.0001
9248,57,other,married,primary,1532,286,3,0,unknown,0,0,0,0,0.0001
9249,37,self-employed,married,secondary,1549,161,7,0,unknown,0,1,0,0,0.0001
9250,47,white-collar,married,tertiary,1057,488,2,0,unknown,0,0,0,0,0.0001
9251,35,white-collar,married,secondary,839,50,3,0,unknown,0,1,0,0,0.0001
9252,32,blue-collar,divorced,secondary,880,112,1,0,unknown,0,1,1,0,0.0001
9253,41,white-collar,single,secondary,4464,1425,2,0,unknown,0,1,0,0,0.0001
9254,35,technician,married,tertiary,6,47,1,0,unknown,0,1,0,0,0.0001
9255,26,technician,single,secondary,0,65,26,0,unknown,0,0,1,0,0.0001
9256,47,technician,divorced,tertiary,694,1001,4,0,unknown,0,1,0,0,0.0001
9257,36,blue-collar,married,secondary,153,263,1,2,failure,0,1,0,0,0.005847953216374269
9258,46,white-collar,married,tertiary,110,243,5,0,unknown,0,1,1,0,0.0001
9259,30,white-collar,single,tertiary,640,124,4,2,failure,0,0,0,0,0.004694835680751174
9260,44,blue-collar,married,secondary,3060,113,1,2,failure,0,1,0,0,0.005291005291005291
9261,47,technician,divorced,secondary,2836,10,2,0,unknown,0,0,1,0,0.0001
9262,49,blue-collar,married,secondary,1127,162,2,1,failure,0,1,1,0,0.0035587188612099642
9263,55,technician,married,tertiary,11,588,2,0,unknown,0,0,0,0,0.0001
9264,56,blue-collar,married,unknown,982,135,2,0,unknown,0,1,1,0,0.0001
9265,28,pink-collar,married,secondary,222,101,23,0,unknown,0,1,0,0,0.0001
9266,34,white-collar,divorced,secondary,627,283,2,0,unknown,0,1,0,0,0.0001
9267,55,white-collar,married,tertiary,5010,530,1,0,unknown,0,0,0,0,0.0001
9268,27,other,single,unknown,468,270,2,0,unknown,0,0,0,0,0.0001
9269,38,white-collar,divorced,tertiary,155,25,26,0,unknown,0,1,0,0,0.0001
9270,43,pink-collar,married,secondary,2478,347,1,1,failure,0,1,0,0,0.004347826086956522
9271,55,white-collar,divorced,tertiary,668,25,6,0,unknown,0,0,0,0,0.0001
9272,30,blue-collar,married,primary,35,366,2,0,unknown,0,1,0,0,0.0001
9273,48,blue-collar,married,primary,3304,409,3,0,unknown,0,0,0,0,0.0001
9274,30,blue-collar,married,secondary,0,30,1,0,unknown,0,1,0,0,0.0001
9275,58,pink-collar,married,primary,237,200,3,0,unknown,0,0,0,0,0.0001
9276,39,other,single,unknown,0,28,1,0,unknown,0,0,0,0,0.0001
9277,35,technician,single,secondary,-54,70,2,0,unknown,0,1,0,0,0.0001
9278,41,blue-collar,married,secondary,0,85,2,0,unknown,0,0,0,0,0.0001
9279,32,technician,married,tertiary,240,86,3,0,unknown,0,1,1,0,0.0001
9280,48,technician,married,secondary,759,84,5,0,unknown,0,1,0,0,0.0001
9281,76,other,married,unknown,992,139,2,0,unknown,0,0,0,0,0.0001
9282,43,white-collar,married,tertiary,1379,383,3,0,unknown,0,1,0,0,0.0001
9283,46,other,married,tertiary,8564,397,2,1,failure,0,0,0,0,0.0029239766081871343
9284,59,other,married,unknown,0,213,4,0,unknown,0,0,0,0,0.0001
9285,29,white-collar,single,tertiary,119,136,2,0,unknown,0,1,0,0,0.0001
9286,31,technician,married,secondary,450,111,2,4,failure,0,0,1,0,0.007751937984496124
9287,36,white-collar,married,secondary,746,581,3,0,unknown,0,1,0,0,0.0001
9288,46,self-employed,single,primary,2032,424,2,0,unknown,0,0,0,0,0.0001
9289,37,white-collar,married,tertiary,636,338,2,0,unknown,0,0,1,0,0.0001
9290,48,technician,married,secondary,-938,134,1,2,failure,0,1,0,0,0.0029069767441860465
9291,31,white-collar,single,tertiary,2007,253,1,0,unknown,0,1,0,0,0.0001
9292,39,blue-collar,divorced,secondary,33,593,4,0,unknown,0,0,0,0,0.0001
9293,39,white-collar,single,unknown,2887,42,2,0,unknown,0,1,0,0,0.0001
9294,39,pink-collar,married,secondary,1444,100,1,8,success,0,0,0,0,0.008547008547008548
9295,55,white-collar,married,tertiary,42,386,2,0,unknown,0,1,0,0,0.0001
9296,54,other,married,secondary,522,81,3,0,unknown,0,0,1,0,0.0001
9297,32,pink-collar,married,secondary,0,435,2,0,unknown,0,0,0,0,0.0001
9298,37,blue-collar,married,secondary,3884,28,5,0,unknown,0,1,0,0,0.0001
9299,36,pink-collar,married,secondary,472,1017,1,0,unknown,0,1,0,0,0.0001
9300,60,other,married,secondary,2060,454,1,3,unknown,0,0,0,0,0.011363636363636364
9301,25,pink-collar,single,secondary,628,266,1,0,unknown,0,0,0,0,0.0001
9302,50,white-collar,married,tertiary,398,1567,5,0,unknown,0,0,0,0,0.0001
9303,59,other,married,secondary,417,476,2,0,unknown,0,1,0,0,0.0001
9304,58,other,married,secondary,610,246,2,0,unknown,0,1,0,0,0.0001
9305,49,technician,single,tertiary,2585,64,1,0,unknown,0,0,0,0,0.0001
9306,47,technician,married,secondary,321,111,1,0,unknown,0,1,1,0,0.0001
9307,38,pink-collar,married,primary,0,960,2,0,unknown,0,1,0,0,0.0001
9308,32,white-collar,single,tertiary,4,181,1,0,unknown,1,0,0,0,0.0001
9309,40,blue-collar,single,unknown,29,118,2,0,unknown,0,0,0,0,0.0001
9310,50,technician,married,secondary,892,234,1,0,unknown,0,1,1,0,0.0001
9311,35,white-collar,single,tertiary,0,370,4,0,unknown,0,0,1,0,0.0001
9312,47,white-collar,married,secondary,1387,158,1,1,failure,0,1,0,0,0.0012106537530266344
9313,27,white-collar,single,secondary,454,331,2,0,unknown,0,0,1,0,0.0001
9314,48,pink-collar,single,secondary,71,97,3,0,unknown,0,0,0,0,0.0001
9315,40,blue-collar,married,primary,-35,194,3,0,unknown,0,1,0,0,0.0001
9316,35,self-employed,married,secondary,2251,151,8,0,unknown,0,0,0,0,0.0001
9317,39,pink-collar,married,primary,2460,194,3,0,unknown,0,0,0,0,0.0001
9318,34,blue-collar,married,secondary,34,379,1,0,unknown,0,0,0,0,0.0001
9319,36,white-collar,single,secondary,1281,119,2,0,unknown,0,0,0,0,0.0001
9320,56,blue-collar,divorced,primary,3021,419,2,0,unknown,0,0,0,0,0.0001
9321,30,technician,married,tertiary,141,166,2,0,unknown,0,0,0,0,0.0001
9322,51,blue-collar,married,secondary,500,471,1,0,unknown,0,0,0,0,0.0001
9323,41,blue-collar,married,secondary,1459,82,1,0,unknown,0,0,0,0,0.0001
9324,35,white-collar,married,secondary,-244,118,1,0,unknown,0,1,1,0,0.0001
9325,53,white-collar,married,tertiary,1356,371,2,4,failure,0,1,0,0,0.010416666666666666
9326,25,blue-collar,single,primary,-289,56,2,0,unknown,0,1,0,0,0.0001
9327,34,white-collar,single,tertiary,1396,630,1,0,unknown,0,1,0,0,0.0001
9328,29,pink-collar,single,secondary,9,202,2,0,unknown,0,0,1,0,0.0001
9329,33,pink-collar,married,secondary,70,333,3,0,unknown,0,1,0,0,0.0001
9330,43,white-collar,married,secondary,877,135,1,0,unknown,0,1,0,0,0.0001
9331,47,blue-collar,married,primary,113,276,1,0,unknown,0,1,0,0,0.0001
9332,35,white-collar,single,secondary,368,218,3,0,unknown,0,1,0,0,0.0001
9333,49,entrepreneur,married,secondary,89,351,1,0,unknown,0,1,0,0,0.0001
9334,41,pink-collar,married,primary,450,374,2,0,unknown,0,1,0,0,0.0001
9335,49,pink-collar,married,unknown,463,541,2,0,unknown,0,1,0,0,0.0001
9336,44,blue-collar,married,secondary,1397,326,1,0,unknown,0,0,0,0,0.0001
9337,32,pink-collar,single,secondary,310,144,1,0,unknown,0,1,0,0,0.0001
9338,27,self-employed,single,tertiary,270,470,2,0,unknown,0,1,0,0,0.0001
9339,53,technician,married,secondary,65,99,1,2,failure,0,0,0,0,0.010869565217391304
9340,55,white-collar,married,secondary,865,105,1,2,failure,0,1,0,0,0.012195121951219513
9341,60,other,married,secondary,7,87,5,0,unknown,0,0,1,0,0.0001
9342,27,white-collar,single,secondary,145,121,4,3,failure,0,1,0,0,0.011235955056179775
9343,58,self-employed,married,tertiary,327,145,2,0,unknown,0,0,1,0,0.0001
9344,42,blue-collar,married,secondary,429,110,1,1,failure,0,1,0,0,0.002702702702702703
9345,31,pink-collar,married,secondary,1167,279,1,0,unknown,0,1,1,0,0.0001
